,Season,1stA,2ndA,3rdA,4thA,FinalA,MLA,TeamA,VHA,1stB,2ndB,2HB,3rdB,4thB,FinalB,MLB,TeamB,Date,ActualTotal,OpeningTotal,ClosingTotal,ProjDiffOpen,ProjDiffClose,ActualDiff,winning_name,losing_name
8465,2014,24.0,28.0,16.0,21.0,89.0,700.0,Oklahoma City Thunder,V,22.0,31.0,7.0,24.0,19.0,96.0,-1000.0,Houston Rockets,1-21-2014,185.0,194.5,196.5,-12.5,-12.0,-7.0,Houston Rockets,Oklahoma City Thunder
8466,2014,24.0,30.0,15.0,23.0,92.0,525.0,Milwaukee Bucks,V,17.0,33.0,9.0,26.0,30.0,106.0,-650.0,New Orleans Pelicans,1-21-2014,198.0,194.5,192.0,-9.0,-11.0,-14.0,New Orleans Pelicans,Milwaukee Bucks
8467,2014,23.0,31.0,25.0,30.0,109.0,-140.0,Utah Jazz,V,20.0,23.0,2.0,24.0,26.0,93.0,120.0,Los Angeles Clippers,1-21-2014,202.0,198.0,196.5,4.0,2.5,16.0,Utah Jazz,Los Angeles Clippers
8468,2014,33.0,16.0,36.0,24.0,109.0,700.0,Minnesota Timberwolves,V,23.0,29.0,6.0,28.0,28.0,108.0,-1000.0,Golden State Warriors,1-21-2014,217.0,214.5,213.5,-13.5,-11.0,1.0,Minnesota Timberwolves,Golden State Warriors
8469,2014,17.0,18.0,27.0,28.0,90.0,105.0,Chicago Bulls,V,22.0,26.0,100.5,26.0,30.0,104.0,-125.0,Memphis Grizzlies,1-21-2014,194.0,205.0,205.5,-1.5,-1.5,-14.0,Memphis Grizzlies,Chicago Bulls
8470,2014,30.0,19.0,29.0,22.0,100.0,-145.0,Detroit Pistons,V,26.0,29.0,95.0,25.0,22.0,102.0,125.0,Orlando Magic,1-21-2014,202.0,191.5,192.0,3.0,2.5,-2.0,Orlando Magic,Detroit Pistons
8471,2014,27.0,22.0,23.0,25.0,97.0,-155.0,Cleveland Cavaliers,V,28.0,24.0,94.0,18.0,20.0,90.0,135.0,Miami Heat,1-21-2014,187.0,187.5,187.5,4.0,3.0,7.0,Cleveland Cavaliers,Miami Heat
8472,2014,29.0,28.0,25.0,17.0,99.0,125.0,Denver Nuggets,V,39.0,28.0,108.0,24.0,25.0,116.0,-145.0,Los Angeles Lakers,1-21-2014,215.0,223.5,225.0,-4.5,-2.5,-17.0,Los Angeles Lakers,Denver Nuggets
8473,2014,30.0,24.0,23.0,37.0,114.0,-400.0,Phoenix Suns,V,24.0,38.0,104.5,21.0,22.0,105.0,330.0,Milwaukee Bucks,1-22-2014,219.0,215.5,214.0,8.0,8.5,9.0,Phoenix Suns,Milwaukee Bucks
8474,2014,25.0,22.0,26.0,21.0,94.0,210.0,Brooklyn Nets,V,36.0,28.0,103.5,33.0,31.0,128.0,-250.0,Sacramento Kings,1-22-2014,222.0,199.5,202.0,-5.5,-5.5,-34.0,Sacramento Kings,Brooklyn Nets
8475,2014,25.0,25.0,20.0,16.0,86.0,-315.0,Detroit Pistons,V,23.0,18.0,92.0,22.0,15.0,78.0,265.0,Philadelphia 76ers,1-23-2014,164.0,187.0,185.5,6.0,7.5,8.0,Detroit Pistons,Philadelphia 76ers
8476,2014,30.0,27.0,23.0,22.0,102.0,-270.0,Dallas Mavericks,V,17.0,32.0,98.0,19.0,27.0,95.0,230.0,Charlotte Hornets,1-23-2014,197.0,189.5,193.0,7.0,6.0,7.0,Dallas Mavericks,Charlotte Hornets
8477,2014,26.0,20.0,17.0,22.0,85.0,170.0,Washington Wizards,V,34.0,18.0,0.5,43.0,26.0,121.0,-200.0,Cleveland Cavaliers,1-23-2014,206.0,186.0,188.0,-5.0,-4.5,-36.0,Cleveland Cavaliers,Washington Wizards
8478,2014,28.0,29.0,27.0,30.0,114.0,330.0,Toronto Raptors,V,29.0,26.0,6.0,36.0,21.0,112.0,-400.0,Boston Celtics,1-23-2014,226.0,184.5,186.0,-9.0,-8.0,2.0,Toronto Raptors,Boston Celtics
8479,2014,27.0,31.0,28.0,26.0,112.0,-170.0,Orlando Magic,V,28.0,20.0,1.0,24.0,13.0,85.0,150.0,Memphis Grizzlies,1-23-2014,197.0,212.0,214.5,3.0,3.5,27.0,Orlando Magic,Memphis Grizzlies
8480,2014,26.0,18.0,15.0,22.0,81.0,275.0,Portland Trail Blazers,V,20.0,28.0,3.5,22.0,26.0,96.0,-325.0,New Orleans Pelicans,1-23-2014,177.0,189.5,189.0,-6.0,-7.5,-15.0,New Orleans Pelicans,Portland Trail Blazers
8481,2014,27.0,23.0,25.0,32.0,107.0,-400.0,Phoenix Suns,V,32.0,33.0,102.0,23.0,29.0,117.0,330.0,Minnesota Timberwolves,1-23-2014,224.0,213.0,214.0,8.5,8.5,-10.0,Minnesota Timberwolves,Phoenix Suns
8482,2014,24.0,19.0,30.0,22.0,95.0,170.0,Indiana Pacers,V,27.0,30.0,98.5,22.0,29.0,108.0,-200.0,Chicago Bulls,1-23-2014,203.0,207.5,203.0,-3.5,-4.5,-13.0,Chicago Bulls,Indiana Pacers
8483,2014,27.0,27.0,12.0,25.0,91.0,330.0,Los Angeles Lakers,V,23.0,22.0,7.5,31.0,27.0,103.0,-400.0,San Antonio Spurs,1-23-2014,194.0,198.5,196.0,-6.5,-8.0,-12.0,San Antonio Spurs,Los Angeles Lakers
8484,2014,17.0,25.0,28.0,30.0,100.0,195.0,Atlanta Hawks,V,29.0,23.0,0.5,26.0,29.0,107.0,-235.0,Denver Nuggets,1-23-2014,207.0,203.0,201.0,-5.0,-5.5,-7.0,Denver Nuggets,Atlanta Hawks
8485,2014,24.0,26.0,28.0,31.0,109.0,-265.0,Houston Rockets,V,25.0,34.0,97.0,24.0,24.0,107.0,225.0,Oklahoma City Thunder,1-23-2014,216.0,192.5,195.0,5.5,6.0,2.0,Houston Rockets,Oklahoma City Thunder
8486,2014,19.0,30.0,15.0,21.0,85.0,-140.0,Sacramento Kings,V,22.0,28.0,99.0,26.0,35.0,111.0,120.0,Los Angeles Clippers,1-23-2014,196.0,199.0,199.5,-0.0,2.5,-26.0,Los Angeles Clippers,Sacramento Kings
8487,2014,24.0,21.0,20.0,25.0,90.0,-555.0,San Antonio Spurs,V,28.0,18.0,91.5,26.0,17.0,89.0,455.0,Miami Heat,1-24-2014,179.0,184.5,184.5,8.0,9.5,1.0,San Antonio Spurs,Miami Heat
8488,2014,32.0,18.0,23.0,19.0,92.0,190.0,Indiana Pacers,V,32.0,20.0,3.0,22.0,30.0,104.0,-230.0,Milwaukee Bucks,1-24-2014,196.0,210.5,209.0,-5.0,-5.0,-12.0,Milwaukee Bucks,Indiana Pacers
8489,2014,26.0,26.0,38.0,29.0,119.0,450.0,Brooklyn Nets,V,33.0,20.0,6.0,29.0,39.0,121.0,-550.0,Golden State Warriors,1-24-2014,240.0,214.5,217.0,-9.0,-10.0,-2.0,Golden State Warriors,Brooklyn Nets
8490,2014,29.0,27.0,31.0,23.0,110.0,-120.0,Phoenix Suns,V,34.0,35.0,100.5,21.0,18.0,108.0,100.0,Cleveland Cavaliers,1-25-2014,218.0,212.5,211.5,2.5,1.0,2.0,Phoenix Suns,Cleveland Cavaliers
8491,2014,9.0,29.0,33.0,22.0,93.0,390.0,Memphis Grizzlies,V,30.0,29.0,103.0,25.0,20.0,104.0,-470.0,Washington Wizards,1-25-2014,197.0,204.5,207.0,-8.5,-9.0,-11.0,Washington Wizards,Memphis Grizzlies
8492,2014,20.0,22.0,11.0,22.0,75.0,525.0,Milwaukee Bucks,V,23.0,24.0,5.0,32.0,27.0,106.0,-650.0,Toronto Raptors,1-25-2014,181.0,197.0,195.5,-9.5,-10.5,-31.0,Toronto Raptors,Milwaukee Bucks
8493,2014,23.0,23.0,20.0,15.0,81.0,125.0,Philadelphia 76ers,V,28.0,22.0,96.5,22.0,17.0,89.0,-145.0,New York Knicks,1-25-2014,170.0,192.5,195.0,-2.0,-2.5,-8.0,New York Knicks,Philadelphia 76ers
8494,2014,30.0,17.0,21.0,18.0,86.0,1050.0,Minnesota Timberwolves,V,29.0,21.0,8.0,17.0,20.0,87.0,-1700.0,Boston Celtics,1-25-2014,173.0,192.5,191.0,-14.0,-14.0,-1.0,Boston Celtics,Minnesota Timberwolves
8495,2014,18.0,31.0,25.0,19.0,93.0,275.0,Orlando Magic,V,39.0,29.0,94.5,19.0,14.0,101.0,-325.0,Detroit Pistons,1-25-2014,194.0,192.0,193.0,-7.5,-7.0,-8.0,Detroit Pistons,Orlando Magic
8496,2014,22.0,15.0,26.0,29.0,92.0,465.0,Los Angeles Clippers,V,28.0,22.0,2.0,31.0,30.0,111.0,-565.0,New Orleans Pelicans,1-25-2014,203.0,189.0,190.0,-11.0,-9.5,-19.0,New Orleans Pelicans,Los Angeles Clippers
8497,2014,31.0,24.0,19.0,31.0,105.0,255.0,Los Angeles Lakers,V,28.0,28.0,4.0,35.0,21.0,112.0,-305.0,Dallas Mavericks,1-25-2014,217.0,206.0,205.0,-7.0,-7.0,-7.0,Dallas Mavericks,Los Angeles Lakers
8498,2014,20.0,25.0,21.0,24.0,90.0,145.0,Charlotte Hornets,V,14.0,20.0,4.5,25.0,18.0,77.0,-165.0,Chicago Bulls,1-25-2014,167.0,188.0,190.0,-1.5,-3.5,13.0,Charlotte Hornets,Chicago Bulls
8499,2014,11.0,20.0,36.0,18.0,85.0,355.0,Brooklyn Nets,V,19.0,28.0,0.5,26.0,27.0,100.0,-425.0,Denver Nuggets,1-25-2014,185.0,209.5,209.0,-7.5,-9.0,-15.0,Denver Nuggets,Brooklyn Nets
8500,2014,23.0,29.0,35.0,26.0,113.0,340.0,Sacramento Kings,V,26.0,32.0,3.0,37.0,32.0,127.0,-410.0,Utah Jazz,1-25-2014,240.0,213.5,214.5,-8.0,-8.5,-14.0,Utah Jazz,Sacramento Kings
8501,2014,16.0,26.0,20.0,27.0,89.0,110.0,Houston Rockets,V,23.0,27.0,94.0,12.0,17.0,79.0,-130.0,Portland Trail Blazers,1-25-2014,168.0,184.5,184.5,-2.0,-2.0,10.0,Houston Rockets,Portland Trail Blazers
8502,2014,23.0,29.0,26.0,21.0,99.0,-170.0,Atlanta Hawks,V,14.0,17.0,3.5,28.0,31.0,90.0,150.0,Oklahoma City Thunder,1-25-2014,189.0,198.5,199.5,1.5,3.5,9.0,Atlanta Hawks,Oklahoma City Thunder
8503,2014,28.0,29.0,20.0,19.0,96.0,100.0,Indiana Pacers,V,23.0,25.0,3.0,29.0,21.0,98.0,-120.0,Miami Heat,1-26-2014,194.0,202.0,202.0,1.0,-1.0,-2.0,Miami Heat,Indiana Pacers
8504,2014,20.0,27.0,33.0,23.0,103.0,215.0,Philadelphia 76ers,V,27.0,28.0,0.5,16.0,25.0,96.0,-255.0,Charlotte Hornets,1-26-2014,199.0,190.5,188.0,-4.5,-6.0,7.0,Philadelphia 76ers,Charlotte Hornets
8505,2014,28.0,31.0,23.0,26.0,120.0,140.0,Los Angeles Clippers,V,36.0,25.0,0.5,29.0,18.0,125.0,-160.0,Memphis Grizzlies,1-26-2014,245.0,201.0,201.5,-4.0,-3.0,-5.0,Memphis Grizzlies,Los Angeles Clippers
8506,2014,28.0,14.0,30.0,30.0,102.0,215.0,New Orleans Pelicans,V,27.0,16.0,3.0,21.0,14.0,78.0,-255.0,San Antonio Spurs,1-26-2014,180.0,185.5,183.5,-6.0,-6.0,24.0,New Orleans Pelicans,San Antonio Spurs
8507,2014,20.0,26.0,22.0,20.0,88.0,-370.0,Phoenix Suns,V,15.0,27.0,100.5,22.0,13.0,77.0,310.0,Chicago Bulls,1-27-2014,165.0,209.5,208.5,6.0,7.5,11.0,Phoenix Suns,Chicago Bulls
8508,2014,24.0,25.0,20.0,29.0,98.0,160.0,Cleveland Cavaliers,V,26.0,14.0,5.0,31.0,24.0,95.0,-190.0,Los Angeles Lakers,1-27-2014,193.0,204.0,203.0,-5.0,-4.0,3.0,Cleveland Cavaliers,Los Angeles Lakers
8509,2014,23.0,23.0,19.0,28.0,93.0,120.0,Boston Celtics,V,19.0,24.0,4.0,32.0,21.0,96.0,-140.0,Orlando Magic,1-27-2014,189.0,195.0,191.5,3.0,-2.5,-3.0,Orlando Magic,Boston Celtics
8510,2014,17.0,20.0,29.0,24.0,102.0,-150.0,Washington Wizards,V,15.0,25.0,99.5,26.0,24.0,105.0,130.0,Milwaukee Bucks,1-27-2014,207.0,193.0,192.0,1.5,3.0,-3.0,Milwaukee Bucks,Washington Wizards
8511,2014,29.0,23.0,21.0,20.0,93.0,220.0,Atlanta Hawks,V,19.0,18.0,7.0,26.0,31.0,94.0,-260.0,Portland Trail Blazers,1-27-2014,187.0,183.0,183.0,-6.0,-6.0,-1.0,Portland Trail Blazers,Atlanta Hawks
8512,2014,15.0,19.0,20.0,31.0,85.0,475.0,Denver Nuggets,V,24.0,21.0,2.5,15.0,30.0,90.0,-600.0,Dallas Mavericks,1-27-2014,175.0,209.0,209.0,-9.5,-10.5,-5.0,Dallas Mavericks,Denver Nuggets
8513,2014,26.0,22.0,26.0,21.0,95.0,-125.0,Brooklyn Nets,V,22.0,16.0,2.0,26.0,34.0,98.0,105.0,Minnesota Timberwolves,1-27-2014,193.0,192.5,192.5,-0.0,1.5,-3.0,Minnesota Timberwolves,Brooklyn Nets
8514,2014,19.0,22.0,19.0,37.0,97.0,-115.0,Utah Jazz,V,16.0,19.0,1.5,24.0,30.0,89.0,-105.0,Houston Rockets,1-27-2014,186.0,197.0,196.0,-2.5,-0.0,8.0,Utah Jazz,Houston Rockets
8515,2014,25.0,29.0,20.0,29.0,103.0,-250.0,Sacramento Kings,V,18.0,30.0,107.0,25.0,28.0,101.0,210.0,Oklahoma City Thunder,1-27-2014,204.0,212.5,215.0,3.5,5.5,2.0,Sacramento Kings,Oklahoma City Thunder
8516,2014,20.0,32.0,27.0,25.0,104.0,410.0,New York Knicks,V,29.0,18.0,9.0,29.0,30.0,106.0,-510.0,Golden State Warriors,1-27-2014,210.0,216.0,218.5,-10.5,-10.0,-2.0,Golden State Warriors,New York Knicks
8517,2014,22.0,18.0,28.0,25.0,93.0,400.0,Denver Nuggets,V,33.0,30.0,96.5,24.0,30.0,117.0,-500.0,New Orleans Pelicans,1-28-2014,210.0,206.0,204.5,-8.0,-10.0,-24.0,New Orleans Pelicans,Denver Nuggets
8518,2014,33.0,28.0,23.0,19.0,103.0,-230.0,Dallas Mavericks,V,19.0,25.0,2.0,19.0,21.0,84.0,190.0,Memphis Grizzlies,1-28-2014,187.0,207.0,201.0,7.0,5.5,19.0,Dallas Mavericks,Memphis Grizzlies
8519,2014,19.0,26.0,21.0,25.0,91.0,130.0,San Antonio Spurs,V,28.0,27.0,96.0,21.0,21.0,97.0,-150.0,Utah Jazz,1-28-2014,188.0,196.0,193.5,-1.5,-3.0,-6.0,Utah Jazz,San Antonio Spurs
8520,2014,29.0,30.0,24.0,24.0,107.0,115.0,Charlotte Hornets,V,22.0,27.0,2.5,22.0,29.0,100.0,-135.0,Los Angeles Clippers,1-28-2014,207.0,190.0,189.0,-2.5,-1.5,7.0,Charlotte Hornets,Los Angeles Clippers
8521,2014,23.0,36.0,24.0,27.0,110.0,-330.0,Detroit Pistons,V,32.0,25.0,98.0,21.0,26.0,104.0,280.0,Indiana Pacers,1-29-2014,214.0,194.0,194.5,8.5,7.0,6.0,Detroit Pistons,Indiana Pacers
8522,2014,20.0,30.0,15.0,30.0,104.0,-155.0,Toronto Raptors,V,23.0,23.0,96.5,25.0,24.0,108.0,135.0,Washington Wizards,1-29-2014,212.0,192.5,190.0,-2.5,3.0,-4.0,Washington Wizards,Toronto Raptors
8523,2014,31.0,33.0,30.0,23.0,117.0,-190.0,Boston Celtics,V,14.0,28.0,3.0,19.0,26.0,87.0,160.0,Miami Heat,1-29-2014,204.0,183.0,182.0,7.0,4.0,30.0,Boston Celtics,Miami Heat
8524,2014,22.0,13.0,19.0,26.0,80.0,225.0,Milwaukee Bucks,V,20.0,20.0,2.5,21.0,26.0,87.0,-265.0,Brooklyn Nets,1-29-2014,167.0,191.5,188.5,-7.0,-6.0,-7.0,Brooklyn Nets,Milwaukee Bucks
8525,2014,15.0,22.0,25.0,23.0,85.0,155.0,Minnesota Timberwolves,V,21.0,22.0,0.0,28.0,25.0,96.0,-175.0,Chicago Bulls,1-29-2014,181.0,188.0,188.0,-2.5,-4.0,-11.0,Chicago Bulls,Minnesota Timberwolves
8526,2014,18.0,28.0,26.0,35.0,107.0,125.0,Golden State Warriors,V,33.0,27.0,101.0,23.0,28.0,111.0,-145.0,Houston Rockets,1-29-2014,218.0,203.0,206.0,-4.5,-2.5,-4.0,Houston Rockets,Golden State Warriors
8527,2014,17.0,16.0,33.0,26.0,92.0,480.0,Atlanta Hawks,V,28.0,24.0,0.5,38.0,35.0,125.0,-605.0,Phoenix Suns,1-29-2014,217.0,207.5,210.5,-9.5,-10.0,-33.0,Phoenix Suns,Atlanta Hawks
8528,2014,26.0,22.0,18.0,19.0,85.0,-300.0,San Antonio Spurs,V,25.0,21.0,95.0,17.0,25.0,88.0,250.0,Oklahoma City Thunder,1-29-2014,173.0,194.5,191.5,8.5,7.0,-3.0,Oklahoma City Thunder,San Antonio Spurs
8529,2014,29.0,32.0,26.0,22.0,109.0,410.0,New York Knicks,V,28.0,30.0,8.0,27.0,35.0,120.0,-510.0,Los Angeles Lakers,1-29-2014,229.0,206.5,207.5,-9.5,-9.0,-11.0,Los Angeles Lakers,New York Knicks
8530,2014,25.0,27.0,24.0,15.0,91.0,1450.0,Miami Heat,V,30.0,33.0,6.0,20.0,24.0,107.0,-2500.0,Orlando Magic,1-30-2014,198.0,196.5,198.0,-12.0,-16.0,-16.0,Orlando Magic,Miami Heat
8531,2014,23.0,18.0,23.0,19.0,83.0,525.0,Washington Wizards,V,28.0,33.0,0.5,34.0,27.0,122.0,-650.0,Toronto Raptors,1-30-2014,205.0,192.0,192.0,-5.0,-11.0,-39.0,Toronto Raptors,Washington Wizards
8532,2014,18.0,14.0,15.0,22.0,69.0,370.0,Milwaukee Bucks,V,27.0,24.0,93.0,26.0,35.0,112.0,-450.0,Philadelphia 76ers,1-30-2014,181.0,187.0,185.5,-6.5,-9.0,-43.0,Philadelphia 76ers,Milwaukee Bucks
8533,2014,22.0,32.0,19.0,33.0,106.0,-190.0,Denver Nuggets,V,29.0,23.0,105.0,26.0,24.0,102.0,160.0,Memphis Grizzlies,1-30-2014,208.0,217.0,214.5,2.0,4.5,4.0,Denver Nuggets,Memphis Grizzlies
8534,2014,14.0,20.0,18.0,15.0,67.0,170.0,Chicago Bulls,V,8.0,25.0,3.0,30.0,20.0,83.0,-200.0,Minnesota Timberwolves,1-30-2014,150.0,186.5,185.0,-3.5,-4.5,-16.0,Minnesota Timberwolves,Chicago Bulls
8535,2014,32.0,26.0,32.0,26.0,116.0,375.0,Golden State Warriors,V,26.0,28.0,7.5,31.0,18.0,103.0,-455.0,New Orleans Pelicans,1-30-2014,219.0,214.0,218.5,-8.5,-9.0,13.0,Golden State Warriors,New Orleans Pelicans
8536,2014,20.0,22.0,20.0,22.0,84.0,140.0,Cleveland Cavaliers,V,29.0,19.0,0.5,20.0,15.0,83.0,-160.0,Portland Trail Blazers,1-30-2014,167.0,185.0,187.5,-3.0,-3.0,1.0,Cleveland Cavaliers,Portland Trail Blazers
8537,2014,18.0,22.0,28.0,21.0,89.0,1000.0,New York Knicks,V,26.0,25.0,4.5,29.0,20.0,100.0,-1600.0,Utah Jazz,1-30-2014,189.0,205.0,207.5,-12.5,-13.5,-11.0,Utah Jazz,New York Knicks
8538,2014,27.0,25.0,16.0,23.0,91.0,305.0,Charlotte Hornets,V,28.0,27.0,4.5,29.0,21.0,105.0,-365.0,Sacramento Kings,1-30-2014,196.0,204.5,208.0,-5.5,-8.0,-14.0,Sacramento Kings,Charlotte Hornets
8539,2014,21.0,20.0,20.0,27.0,88.0,-165.0,Atlanta Hawks,V,20.0,28.0,95.5,26.0,21.0,95.0,145.0,Los Angeles Clippers,1-30-2014,183.0,186.5,186.0,-0.0,4.0,-7.0,Los Angeles Clippers,Atlanta Hawks
8540,2014,22.0,23.0,27.0,17.0,89.0,345.0,Los Angeles Lakers,V,29.0,23.0,2.5,15.0,23.0,90.0,-415.0,Detroit Pistons,1-31-2014,179.0,197.0,197.0,-7.0,-8.5,-1.0,Detroit Pistons,Los Angeles Lakers
8541,2014,20.0,24.0,26.0,20.0,90.0,-130.0,Dallas Mavericks,V,27.0,17.0,94.0,27.0,25.0,96.0,110.0,Boston Celtics,1-31-2014,186.0,184.5,187.0,-1.0,2.0,-6.0,Boston Celtics,Dallas Mavericks
8542,2014,24.0,18.0,26.0,27.0,95.0,115.0,Cleveland Cavaliers,V,40.0,22.0,94.0,23.0,16.0,101.0,-135.0,Oklahoma City Thunder,1-31-2014,196.0,196.5,192.0,4.5,-2.0,-6.0,Oklahoma City Thunder,Cleveland Cavaliers
8543,2014,18.0,16.0,21.0,29.0,84.0,285.0,San Antonio Spurs,V,25.0,15.0,2.0,20.0,21.0,81.0,-335.0,Phoenix Suns,1-31-2014,165.0,200.0,201.5,-7.5,-7.5,3.0,San Antonio Spurs,Phoenix Suns
8544,2014,26.0,30.0,27.0,38.0,121.0,235.0,Los Angeles Lakers,V,23.0,28.0,6.0,26.0,24.0,101.0,-275.0,Toronto Raptors,2-01-2014,222.0,204.5,205.5,-5.5,-7.0,20.0,Los Angeles Lakers,Toronto Raptors
8545,2014,25.0,29.0,25.0,27.0,106.0,-190.0,Houston Rockets,V,23.0,30.0,101.5,26.0,24.0,103.0,160.0,Indiana Pacers,2-01-2014,209.0,198.0,202.5,4.0,4.0,3.0,Houston Rockets,Indiana Pacers
8546,2014,11.0,27.0,29.0,29.0,96.0,-235.0,Utah Jazz,V,21.0,18.0,104.5,27.0,21.0,87.0,195.0,Washington Wizards,2-01-2014,183.0,201.0,200.5,4.5,5.5,9.0,Utah Jazz,Washington Wizards
8547,2014,33.0,26.0,28.0,21.0,108.0,-175.0,Orlando Magic,V,33.0,27.0,99.5,24.0,22.0,106.0,155.0,Philadelphia 76ers,2-01-2014,214.0,198.5,196.5,3.5,4.0,2.0,Orlando Magic,Philadelphia 76ers
8548,2014,23.0,20.0,27.0,24.0,94.0,-160.0,Brooklyn Nets,V,21.0,10.0,2.5,29.0,25.0,85.0,140.0,Miami Heat,2-01-2014,179.0,189.0,193.0,4.5,3.0,9.0,Brooklyn Nets,Miami Heat
8549,2014,27.0,29.0,15.0,12.0,83.0,265.0,Los Angeles Clippers,V,20.0,32.0,6.0,31.0,21.0,104.0,-315.0,Minnesota Timberwolves,2-01-2014,187.0,187.0,188.0,-7.0,-7.0,-21.0,Minnesota Timberwolves,Los Angeles Clippers
8550,2014,19.0,25.0,38.0,21.0,103.0,-140.0,New Orleans Pelicans,V,34.0,32.0,99.0,30.0,16.0,112.0,120.0,Sacramento Kings,2-01-2014,215.0,204.0,203.5,3.5,2.5,-9.0,Sacramento Kings,New Orleans Pelicans
8551,2014,23.0,25.0,21.0,27.0,96.0,350.0,Charlotte Hornets,V,32.0,37.0,105.5,32.0,26.0,127.0,-420.0,Golden State Warriors,2-01-2014,223.0,218.0,220.0,-9.0,-8.5,-31.0,Golden State Warriors,Charlotte Hornets
8552,2014,28.0,21.0,20.0,12.0,88.0,290.0,New York Knicks,V,24.0,14.0,7.5,25.0,18.0,94.0,-350.0,Portland Trail Blazers,2-01-2014,182.0,191.0,189.5,-8.0,-7.5,-6.0,Portland Trail Blazers,New York Knicks
8553,2014,34.0,24.0,36.0,27.0,121.0,-170.0,Orlando Magic,V,34.0,26.0,106.5,25.0,30.0,115.0,150.0,Indiana Pacers,2-02-2014,236.0,212.5,214.5,3.5,3.5,6.0,Orlando Magic,Indiana Pacers
8554,2014,18.0,20.0,26.0,28.0,92.0,250.0,Brooklyn Nets,V,25.0,30.0,101.5,24.0,25.0,104.0,-300.0,Atlanta Hawks,2-02-2014,196.0,187.5,191.0,-5.5,-7.0,-12.0,Atlanta Hawks,Brooklyn Nets
8555,2014,23.0,24.0,22.0,15.0,84.0,625.0,Los Angeles Clippers,V,19.0,26.0,8.5,28.0,25.0,98.0,-825.0,Cleveland Cavaliers,2-02-2014,182.0,182.0,185.5,-8.5,-11.5,-14.0,Cleveland Cavaliers,Los Angeles Clippers
8556,2014,25.0,28.0,30.0,27.0,110.0,-350.0,Utah Jazz,V,23.0,17.0,104.0,19.0,32.0,91.0,290.0,Memphis Grizzlies,2-02-2014,201.0,208.0,208.5,8.5,7.5,19.0,Utah Jazz,Memphis Grizzlies
8557,2014,21.0,21.0,22.0,27.0,91.0,-315.0,Houston Rockets,V,20.0,17.0,92.0,24.0,22.0,83.0,265.0,Milwaukee Bucks,2-02-2014,174.0,187.5,183.5,5.5,7.0,8.0,Houston Rockets,Milwaukee Bucks
8558,2014,32.0,35.0,20.0,14.0,101.0,850.0,Charlotte Hornets,V,27.0,30.0,12.0,25.0,35.0,117.0,-1300.0,Denver Nuggets,2-02-2014,218.0,214.0,212.0,-12.0,-13.0,-16.0,Denver Nuggets,Charlotte Hornets
8559,2014,15.0,23.0,23.0,24.0,85.0,145.0,New York Knicks,V,17.0,17.0,3.0,29.0,23.0,86.0,-165.0,Oklahoma City Thunder,2-02-2014,171.0,200.0,201.5,-3.0,-3.5,-1.0,Oklahoma City Thunder,New York Knicks
8560,2014,33.0,27.0,17.0,24.0,101.0,325.0,Chicago Bulls,V,31.0,32.0,4.0,15.0,27.0,105.0,-385.0,Sacramento Kings,2-02-2014,206.0,200.0,199.0,-7.0,-8.0,-4.0,Sacramento Kings,Chicago Bulls
8561,2014,30.0,33.0,23.0,17.0,103.0,-160.0,Los Angeles Lakers,V,15.0,26.0,4.0,21.0,29.0,91.0,140.0,Washington Wizards,2-03-2014,194.0,203.5,204.0,5.0,3.0,12.0,Los Angeles Lakers,Washington Wizards
8562,2014,14.0,24.0,13.0,16.0,67.0,210.0,Dallas Mavericks,V,20.0,24.0,1.0,22.0,24.0,90.0,-250.0,Detroit Pistons,2-03-2014,157.0,186.0,183.5,-5.0,-5.5,-23.0,Detroit Pistons,Dallas Mavericks
8563,2014,32.0,18.0,20.0,21.0,91.0,165.0,Philadelphia 76ers,V,14.0,30.0,4.0,28.0,24.0,96.0,-195.0,Atlanta Hawks,2-04-2014,187.0,189.5,187.5,-5.0,-4.5,-5.0,Atlanta Hawks,Philadelphia 76ers
8564,2014,29.0,26.0,16.0,36.0,107.0,160.0,Dallas Mavericks,V,16.0,25.0,5.5,23.0,34.0,98.0,-190.0,Orlando Magic,2-04-2014,205.0,201.0,196.0,-2.5,-4.0,9.0,Dallas Mavericks,Orlando Magic
8565,2014,33.0,26.0,30.0,25.0,114.0,-450.0,Toronto Raptors,V,12.0,29.0,95.0,21.0,20.0,82.0,370.0,Miami Heat,2-04-2014,196.0,191.5,195.5,7.5,9.0,32.0,Toronto Raptors,Miami Heat
8566,2014,31.0,20.0,28.0,24.0,103.0,225.0,Los Angeles Clippers,V,30.0,30.0,0.5,14.0,20.0,94.0,-265.0,New York Knicks,2-04-2014,197.0,189.5,187.0,-5.5,-6.5,9.0,Los Angeles Clippers,New York Knicks
8567,2014,24.0,23.0,19.0,26.0,92.0,-260.0,Houston Rockets,V,18.0,24.0,94.5,21.0,23.0,86.0,220.0,Minnesota Timberwolves,2-04-2014,178.0,190.5,188.5,5.5,6.0,6.0,Houston Rockets,Minnesota Timberwolves
8568,2014,20.0,19.0,23.0,26.0,88.0,110.0,New Orleans Pelicans,V,21.0,29.0,98.5,32.0,28.0,110.0,-130.0,Utah Jazz,2-04-2014,198.0,203.0,203.0,-3.5,-2.0,-22.0,Utah Jazz,New Orleans Pelicans
