Season,TeamName,BoxscoreIndex,rollingGames
2014,Oklahoma City Thunder,201401020OKC,3.0
2014,Oklahoma City Thunder,201401040MIN,3.0
2014,Oklahoma City Thunder,201401050OKC,3.0
2014,Oklahoma City Thunder,201401070UTA,3.0
2014,Oklahoma City Thunder,201401090DEN,3.0
2014,Oklahoma City Thunder,201401110OKC,3.0
2014,Oklahoma City Thunder,201401140MEM,2.0
2014,Oklahoma City Thunder,201401160HOU,2.0
2014,Oklahoma City Thunder,201401170OKC,3.0
2014,Oklahoma City Thunder,201401190OKC,3.0
2014,Oklahoma City Thunder,201401210OKC,3.0
2014,Oklahoma City Thunder,201401220SAS,3.0
2014,Oklahoma City Thunder,201401240BOS,3.0
2014,Oklahoma City Thunder,201401250PHI,4.0
2014,Oklahoma City Thunder,201401270OKC,3.0
2014,Oklahoma City Thunder,201401290MIA,3.0
2014,Oklahoma City Thunder,201401310BRK,3.0
2014,Oklahoma City Thunder,201402010WAS,3.0
2014,Oklahoma City Thunder,201402030OKC,3.0
2014,Oklahoma City Thunder,201402050OKC,3.0
2014,Oklahoma City Thunder,201402070ORL,3.0
2014,Oklahoma City Thunder,201402090OKC,3.0
2014,Oklahoma City Thunder,201402110POR,3.0
2014,Oklahoma City Thunder,201402130LAL,3.0
2014,Oklahoma City Thunder,201402200OKC,1.0
2014,Oklahoma City Thunder,201402230OKC,2.0
2014,Oklahoma City Thunder,201402260OKC,2.0
2014,Oklahoma City Thunder,201402280OKC,2.0
2014,Oklahoma City Thunder,201403020OKC,3.0
2014,Oklahoma City Thunder,201403040OKC,3.0
2014,Oklahoma City Thunder,201403060PHO,3.0
2014,Oklahoma City Thunder,201403090LAL,2.0
2014,Oklahoma City Thunder,201403110OKC,2.0
2014,Oklahoma City Thunder,201403130OKC,3.0
2014,Oklahoma City Thunder,201403160OKC,2.0
2014,Oklahoma City Thunder,201403170CHI,3.0
2014,Oklahoma City Thunder,201403200CLE,3.0
2014,Oklahoma City Thunder,201403210TOR,3.0
2014,Oklahoma City Thunder,201403240OKC,3.0
2014,Oklahoma City Thunder,201403250DAL,3.0
2014,Oklahoma City Thunder,201403280OKC,3.0
2014,Oklahoma City Thunder,201403300OKC,2.0
2014,Oklahoma City Thunder,201404030OKC,2.0
2014,Oklahoma City Thunder,201404040HOU,2.0
2014,Oklahoma City Thunder,201404060PHO,3.0
2014,Oklahoma City Thunder,201404080SAC,3.0
2014,Oklahoma City Thunder,201404090LAC,3.0
2014,Oklahoma City Thunder,201404110OKC,3.0
2014,Oklahoma City Thunder,201404130IND,3.0
2014,Oklahoma City Thunder,201404140NOP,3.0
2014,Oklahoma City Thunder,201404160OKC,3.0
2014,Oklahoma City Thunder,201404190OKC,2.0
2014,Oklahoma City Thunder,201404210OKC,2.0
2014,Oklahoma City Thunder,201404240MEM,2.0
2014,Oklahoma City Thunder,201404260MEM,2.0
2014,Oklahoma City Thunder,201404290OKC,2.0
2014,Oklahoma City Thunder,201405010MEM,2.0
2014,Oklahoma City Thunder,201405030OKC,3.0
2014,Oklahoma City Thunder,201405050OKC,3.0
2014,Oklahoma City Thunder,201405070OKC,3.0
2014,Oklahoma City Thunder,201405090LAC,3.0
2014,Oklahoma City Thunder,201405110LAC,3.0
2014,Oklahoma City Thunder,201405130OKC,3.0
2014,Oklahoma City Thunder,201405150LAC,3.0
2014,Oklahoma City Thunder,201405190SAS,2.0
2014,Oklahoma City Thunder,201405210SAS,2.0
2014,Oklahoma City Thunder,201405250OKC,2.0
2014,Oklahoma City Thunder,201405270OKC,2.0
2014,Oklahoma City Thunder,201405290SAS,3.0
2014,Oklahoma City Thunder,201405310OKC,3.0
2014,San Antonio Spurs,201310300SAS,1.0
2014,San Antonio Spurs,201311010LAL,2.0
2014,San Antonio Spurs,201311020POR,3.0
2014,San Antonio Spurs,201311050DEN,3.0
2014,San Antonio Spurs,201311060SAS,3.0
2014,San Antonio Spurs,201311080SAS,3.0
2014,San Antonio Spurs,201311100NYK,3.0
2014,San Antonio Spurs,201311110PHI,3.0
2014,San Antonio Spurs,201311130SAS,3.0
2014,San Antonio Spurs,201311150UTA,3.0
2014,San Antonio Spurs,201311200SAS,1.0
2014,San Antonio Spurs,201311220MEM,2.0
2014,San Antonio Spurs,201311230SAS,3.0
2014,San Antonio Spurs,201311250SAS,3.0
2014,San Antonio Spurs,201311270OKC,3.0
2014,San Antonio Spurs,201311290ORL,3.0
2014,San Antonio Spurs,201311300SAS,3.0
2014,San Antonio Spurs,201312020SAS,3.0
2014,San Antonio Spurs,201312070SAS,1.0
2014,San Antonio Spurs,201312100TOR,2.0
2014,San Antonio Spurs,201312110MIL,3.0
2014,San Antonio Spurs,201312130SAS,3.0
2014,San Antonio Spurs,201312140UTA,4.0
2014,San Antonio Spurs,201312160LAC,3.0
2014,San Antonio Spurs,201312180PHO,3.0
2014,San Antonio Spurs,201312190GSW,3.0
2014,San Antonio Spurs,201312210SAS,3.0
2014,San Antonio Spurs,201312230SAS,3.0
2014,San Antonio Spurs,201312250SAS,3.0
2014,San Antonio Spurs,201312260DAL,3.0
2014,San Antonio Spurs,201312290SAS,3.0
2014,San Antonio Spurs,201312310SAS,2.0
2014,San Antonio Spurs,201401020SAS,3.0
2014,San Antonio Spurs,201401040SAS,3.0
2014,San Antonio Spurs,201401070MEM,2.0
2014,San Antonio Spurs,201401080SAS,3.0
2014,San Antonio Spurs,201401120SAS,2.0
2014,San Antonio Spurs,201401130NOP,2.0
2014,San Antonio Spurs,201401150SAS,3.0
2014,San Antonio Spurs,201401170SAS,3.0
2014,San Antonio Spurs,201401190SAS,3.0
2014,San Antonio Spurs,201401220SAS,2.0
2014,San Antonio Spurs,201401240ATL,2.0
2014,San Antonio Spurs,201401260MIA,3.0
2014,San Antonio Spurs,201401280HOU,3.0
2014,San Antonio Spurs,201401290SAS,3.0
2014,San Antonio Spurs,201402010SAS,3.0
2014,San Antonio Spurs,201402030NOP,2.0
2014,San Antonio Spurs,201402050WAS,3.0
2014,San Antonio Spurs,201402060BRK,3.0
2014,San Antonio Spurs,201402080CHA,3.0
2014,San Antonio Spurs,201402100DET,3.0
2014,San Antonio Spurs,201402120BOS,3.0
2014,San Antonio Spurs,201402180LAC,1.0
2014,San Antonio Spurs,201402190POR,2.0
2014,San Antonio Spurs,201402210PHO,3.0
2014,San Antonio Spurs,201402260SAS,1.0
2014,San Antonio Spurs,201402280SAS,2.0
2014,San Antonio Spurs,201403020SAS,3.0
2014,San Antonio Spurs,201403040CLE,3.0
2014,San Antonio Spurs,201403060SAS,3.0
2014,San Antonio Spurs,201403080SAS,3.0
2014,San Antonio Spurs,201403110CHI,2.0
2014,San Antonio Spurs,201403120SAS,3.0
2014,San Antonio Spurs,201403140SAS,3.0
2014,San Antonio Spurs,201403160SAS,3.0
2014,San Antonio Spurs,201403190LAL,2.0
2014,San Antonio Spurs,201403210SAC,2.0
2014,San Antonio Spurs,201403220GSW,3.0
2014,San Antonio Spurs,201403240SAS,3.0
2014,San Antonio Spurs,201403260SAS,3.0
2014,San Antonio Spurs,201403280DEN,3.0
2014,San Antonio Spurs,201403290SAS,3.0
2014,San Antonio Spurs,201403310IND,3.0
2014,San Antonio Spurs,201404020SAS,3.0
2014,San Antonio Spurs,201404030OKC,3.0
2014,San Antonio Spurs,201404060SAS,3.0
2014,San Antonio Spurs,201404080MIN,2.0
2014,San Antonio Spurs,201404100DAL,3.0
2014,San Antonio Spurs,201404110SAS,3.0
2014,San Antonio Spurs,201404140HOU,3.0
2014,San Antonio Spurs,201404160SAS,2.0
2014,San Antonio Spurs,201404200SAS,2.0
2014,San Antonio Spurs,201404230SAS,2.0
2014,San Antonio Spurs,201404260DAL,2.0
2014,San Antonio Spurs,201404280DAL,2.0
2014,San Antonio Spurs,201404300SAS,3.0
2014,San Antonio Spurs,201405020DAL,3.0
2014,San Antonio Spurs,201405040SAS,3.0
2014,San Antonio Spurs,201405060SAS,3.0
2014,San Antonio Spurs,201405080SAS,3.0
2014,San Antonio Spurs,201405100POR,3.0
2014,San Antonio Spurs,201405120POR,3.0
2014,San Antonio Spurs,201405140SAS,3.0
2014,San Antonio Spurs,201405190SAS,1.0
2014,San Antonio Spurs,201405210SAS,2.0
2014,San Antonio Spurs,201405250OKC,2.0
2014,San Antonio Spurs,201405270OKC,2.0
2014,San Antonio Spurs,201405290SAS,3.0
2014,San Antonio Spurs,201405310OKC,3.0
2014,San Antonio Spurs,201406050SAS,1.0
2014,San Antonio Spurs,201406080SAS,2.0
2014,San Antonio Spurs,201406100MIA,2.0
2014,San Antonio Spurs,201406120MIA,3.0
2014,San Antonio Spurs,201406150SAS,2.0
2014,Phoenix Suns,201310300PHO,1.0
2014,Phoenix Suns,201311010PHO,2.0
2014,Phoenix Suns,201311030OKC,3.0
2014,Phoenix Suns,201311050NOP,3.0
2014,Phoenix Suns,201311060SAS,3.0
2014,Phoenix Suns,201311080PHO,3.0
2014,Phoenix Suns,201311100PHO,3.0
2014,Phoenix Suns,201311130POR,2.0
2014,Phoenix Suns,201311150PHO,2.0
2014,Phoenix Suns,201311190SAC,2.0
2014,Phoenix Suns,201311200PHO,2.0
2014,Phoenix Suns,201311220CHA,3.0
2014,Phoenix Suns,201311240ORL,3.0
2014,Phoenix Suns,201311250MIA,3.0
2014,Phoenix Suns,201311270PHO,3.0
2014,Phoenix Suns,201311290UTA,3.0
2014,Phoenix Suns,201311300PHO,3.0
2014,Phoenix Suns,201312030MEM,3.0
2014,Phoenix Suns,201312040HOU,3.0
2014,Phoenix Suns,201312060PHO,3.0
2014,Phoenix Suns,201312100LAL,2.0
2014,Phoenix Suns,201312130PHO,2.0
2014,Phoenix Suns,201312150PHO,2.0
2014,Phoenix Suns,201312180PHO,2.0
2014,Phoenix Suns,201312200DEN,2.0
2014,Phoenix Suns,201312210PHO,3.0
2014,Phoenix Suns,201312230PHO,3.0
2014,Phoenix Suns,201312270GSW,2.0
2014,Phoenix Suns,201312280PHO,2.0
2014,Phoenix Suns,201312300LAC,3.0
2014,Phoenix Suns,201401020PHO,2.0
2014,Phoenix Suns,201401040PHO,2.0
2014,Phoenix Suns,201401070CHI,2.0
2014,Phoenix Suns,201401080MIN,3.0
2014,Phoenix Suns,201401100MEM,3.0
2014,Phoenix Suns,201401110DET,4.0
2014,Phoenix Suns,201401130NYK,3.0
2014,Phoenix Suns,201401150PHO,3.0
2014,Phoenix Suns,201401170PHO,3.0
2014,Phoenix Suns,201401190PHO,3.0
2014,Phoenix Suns,201401220PHO,2.0
2014,Phoenix Suns,201401240PHO,2.0
2014,Phoenix Suns,201401260CLE,3.0
2014,Phoenix Suns,201401270PHI,3.0
2014,Phoenix Suns,201401290MIL,3.0
2014,Phoenix Suns,201401300IND,4.0
2014,Phoenix Suns,201402010PHO,3.0
2014,Phoenix Suns,201402040PHO,2.0
2014,Phoenix Suns,201402050HOU,3.0
2014,Phoenix Suns,201402080PHO,3.0
2014,Phoenix Suns,201402110PHO,2.0
2014,Phoenix Suns,201402180DEN,1.0
2014,Phoenix Suns,201402190PHO,2.0
2014,Phoenix Suns,201402210PHO,3.0
2014,Phoenix Suns,201402230PHO,3.0
2014,Phoenix Suns,201402250PHO,3.0
2014,Phoenix Suns,201402260UTA,3.0
2014,Phoenix Suns,201402280PHO,3.0
2014,Phoenix Suns,201403020PHO,3.0
2014,Phoenix Suns,201403040PHO,3.0
2014,Phoenix Suns,201403060PHO,3.0
2014,Phoenix Suns,201403090GSW,2.0
2014,Phoenix Suns,201403100LAC,3.0
2014,Phoenix Suns,201403120PHO,3.0
2014,Phoenix Suns,201403140BOS,3.0
2014,Phoenix Suns,201403160TOR,3.0
2014,Phoenix Suns,201403170BRK,3.0
2014,Phoenix Suns,201403190PHO,3.0
2014,Phoenix Suns,201403210PHO,3.0
2014,Phoenix Suns,201403230MIN,3.0
2014,Phoenix Suns,201403240ATL,3.0
2014,Phoenix Suns,201403260WAS,3.0
2014,Phoenix Suns,201403280PHO,3.0
2014,Phoenix Suns,201403300LAL,3.0
2014,Phoenix Suns,201404020PHO,2.0
2014,Phoenix Suns,201404040POR,2.0
2014,Phoenix Suns,201404060PHO,3.0
2014,Phoenix Suns,201404090NOP,2.0
2014,Phoenix Suns,201404110SAS,2.0
2014,Phoenix Suns,201404120DAL,3.0
2014,Phoenix Suns,201404140PHO,3.0
2014,Phoenix Suns,201404160SAC,3.0
2014,Dallas Mavericks,201310300DAL,1.0
2014,Dallas Mavericks,201311010HOU,2.0
2014,Dallas Mavericks,201311020DAL,3.0
2014,Dallas Mavericks,201311050DAL,3.0
2014,Dallas Mavericks,201311060OKC,3.0
2014,Dallas Mavericks,201311080MIN,3.0
2014,Dallas Mavericks,201311090MIL,4.0
2014,Dallas Mavericks,201311120DAL,3.0
2014,Dallas Mavericks,201311150MIA,2.0
2014,Dallas Mavericks,201311160ORL,3.0
2014,Dallas Mavericks,201311180DAL,3.0
2014,Dallas Mavericks,201311200DAL,3.0
2014,Dallas Mavericks,201311220DAL,3.0
2014,Dallas Mavericks,201311230DEN,3.0
2014,Dallas Mavericks,201311250DAL,3.0
2014,Dallas Mavericks,201311270DAL,3.0
2014,Dallas Mavericks,201311290ATL,3.0
2014,Dallas Mavericks,201311300DAL,3.0
2014,Dallas Mavericks,201312030DAL,3.0
2014,Dallas Mavericks,201312040NOP,3.0
2014,Dallas Mavericks,201312070POR,3.0
2014,Dallas Mavericks,201312090SAC,2.0
2014,Dallas Mavericks,201312110GSW,3.0
2014,Dallas Mavericks,201312140DAL,2.0
2014,Dallas Mavericks,201312180DAL,2.0
2014,Dallas Mavericks,201312200DAL,2.0
2014,Dallas Mavericks,201312210PHO,3.0
2014,Dallas Mavericks,201312230HOU,3.0
2014,Dallas Mavericks,201312260DAL,2.0
2014,Dallas Mavericks,201312280CHI,2.0
2014,Dallas Mavericks,201312300MIN,3.0
2014,Dallas Mavericks,201401010WAS,3.0
2014,Dallas Mavericks,201401030DAL,3.0
2014,Dallas Mavericks,201401050DAL,3.0
2014,Dallas Mavericks,201401070DAL,3.0
2014,Dallas Mavericks,201401080SAS,3.0
2014,Dallas Mavericks,201401100NOP,3.0
2014,Dallas Mavericks,201401110DAL,4.0
2014,Dallas Mavericks,201401130DAL,3.0
2014,Dallas Mavericks,201401150LAC,3.0
2014,Dallas Mavericks,201401170PHO,3.0
2014,Dallas Mavericks,201401180DAL,3.0
2014,Dallas Mavericks,201401200CLE,3.0
2014,Dallas Mavericks,201401220TOR,3.0
2014,Dallas Mavericks,201401240BRK,3.0
2014,Dallas Mavericks,201401260DAL,3.0
2014,Dallas Mavericks,201401290DAL,2.0
2014,Dallas Mavericks,201401310DAL,2.0
2014,Dallas Mavericks,201402030DAL,2.0
2014,Dallas Mavericks,201402050MEM,2.0
2014,Dallas Mavericks,201402070DAL,3.0
2014,Dallas Mavericks,201402090BOS,3.0
2014,Dallas Mavericks,201402110CHA,3.0
2014,Dallas Mavericks,201402120IND,3.0
2014,Dallas Mavericks,201402180DAL,1.0
2014,Dallas Mavericks,201402210PHI,2.0
2014,Dallas Mavericks,201402220DET,3.0
2014,Dallas Mavericks,201402240NYK,3.0
2014,Dallas Mavericks,201402260DAL,3.0
2014,Dallas Mavericks,201402280DAL,3.0
2014,Dallas Mavericks,201403020SAS,3.0
2014,Dallas Mavericks,201403050DEN,2.0
2014,Dallas Mavericks,201403070DAL,2.0
2014,Dallas Mavericks,201403090DAL,3.0
2014,Dallas Mavericks,201403110GSW,3.0
2014,Dallas Mavericks,201403120UTA,3.0
2014,Dallas Mavericks,201403160OKC,2.0
2014,Dallas Mavericks,201403170DAL,2.0
2014,Dallas Mavericks,201403190DAL,3.0
2014,Dallas Mavericks,201403210DAL,3.0
2014,Dallas Mavericks,201403230DAL,3.0
2014,Dallas Mavericks,201403250DAL,3.0
2014,Dallas Mavericks,201403270DAL,3.0
2014,Dallas Mavericks,201403290DAL,3.0
2014,Dallas Mavericks,201404010DAL,2.0
2014,Dallas Mavericks,201404030LAC,2.0
2014,Dallas Mavericks,201404040LAL,3.0
2014,Dallas Mavericks,201404060SAC,3.0
2014,Dallas Mavericks,201404080UTA,3.0
2014,Dallas Mavericks,201404100DAL,3.0
2014,Dallas Mavericks,201404120DAL,3.0
2014,Dallas Mavericks,201404160MEM,2.0
2014,Dallas Mavericks,201404200SAS,2.0
2014,Dallas Mavericks,201404230SAS,2.0
2014,Dallas Mavericks,201404260DAL,2.0
2014,Dallas Mavericks,201404280DAL,2.0
2014,Dallas Mavericks,201404300SAS,3.0
2014,Dallas Mavericks,201405020DAL,3.0
2014,Dallas Mavericks,201405040SAS,3.0
2014,Denver Nuggets,201310300SAC,1.0
2014,Denver Nuggets,201311010DEN,2.0
2014,Denver Nuggets,201311050DEN,2.0
2014,Denver Nuggets,201311070DEN,2.0
2014,Denver Nuggets,201311080PHO,3.0
2014,Denver Nuggets,201311110UTA,3.0
2014,Denver Nuggets,201311130DEN,2.0
2014,Denver Nuggets,201311150DEN,3.0
2014,Denver Nuggets,201311160HOU,3.0
2014,Denver Nuggets,201311180OKC,3.0
2014,Denver Nuggets,201311210DEN,2.0
2014,Denver Nuggets,201311230DEN,2.0
2014,Denver Nuggets,201311250DAL,3.0
2014,Denver Nuggets,201311270MIN,3.0
2014,Denver Nuggets,201311290DEN,3.0
2014,Denver Nuggets,201312010TOR,3.0
2014,Denver Nuggets,201312030BRK,3.0
2014,Denver Nuggets,201312040CLE,3.0
2014,Denver Nuggets,201312060BOS,3.0
2014,Denver Nuggets,201312070PHI,4.0
2014,Denver Nuggets,201312090WAS,3.0
2014,Denver Nuggets,201312130DEN,2.0
2014,Denver Nuggets,201312150DEN,2.0
2014,Denver Nuggets,201312170DEN,3.0
2014,Denver Nuggets,201312200DEN,2.0
2014,Denver Nuggets,201312210LAC,3.0
2014,Denver Nuggets,201312230DEN,3.0
2014,Denver Nuggets,201312270NOP,2.0
2014,Denver Nuggets,201312280MEM,2.0
2014,Denver Nuggets,201312300DEN,3.0
2014,Denver Nuggets,201401010DEN,3.0
2014,Denver Nuggets,201401030DEN,3.0
2014,Denver Nuggets,201401050LAL,3.0
2014,Denver Nuggets,201401070DEN,3.0
2014,Denver Nuggets,201401090DEN,3.0
2014,Denver Nuggets,201401110DEN,3.0
2014,Denver Nuggets,201401130UTA,3.0
2014,Denver Nuggets,201401150GSW,3.0
2014,Denver Nuggets,201401170DEN,3.0
2014,Denver Nuggets,201401190PHO,3.0
2014,Denver Nuggets,201401230POR,2.0
2014,Denver Nuggets,201401250DEN,2.0
2014,Denver Nuggets,201401260SAC,3.0
2014,Denver Nuggets,201401290DEN,3.0
2014,Denver Nuggets,201401310DEN,2.0
2014,Denver Nuggets,201402030DEN,2.0
2014,Denver Nuggets,201402050DEN,2.0
2014,Denver Nuggets,201402070NYK,3.0
2014,Denver Nuggets,201402080DET,3.0
2014,Denver Nuggets,201402100IND,3.0
2014,Denver Nuggets,201402120MIN,3.0
2014,Denver Nuggets,201402180DEN,1.0
2014,Denver Nuggets,201402200MIL,2.0
2014,Denver Nuggets,201402210CHI,3.0
2014,Denver Nuggets,201402230DEN,3.0
2014,Denver Nuggets,201402250DEN,3.0
2014,Denver Nuggets,201402270DEN,3.0
2014,Denver Nuggets,201403010POR,3.0
2014,Denver Nuggets,201403030DEN,3.0
2014,Denver Nuggets,201403050DEN,3.0
2014,Denver Nuggets,201403070DEN,3.0
2014,Denver Nuggets,201403090NOP,3.0
2014,Denver Nuggets,201403100CHA,3.0
2014,Denver Nuggets,201403120ORL,3.0
2014,Denver Nuggets,201403140MIA,3.0
2014,Denver Nuggets,201403150ATL,3.0
2014,Denver Nuggets,201403170DEN,3.0
2014,Denver Nuggets,201403190DEN,3.0
2014,Denver Nuggets,201403210DAL,3.0
2014,Denver Nuggets,201403230DEN,3.0
2014,Denver Nuggets,201403240OKC,3.0
2014,Denver Nuggets,201403260SAS,3.0
2014,Denver Nuggets,201403280DEN,3.0
2014,Denver Nuggets,201403310DEN,2.0
2014,Denver Nuggets,201404020DEN,2.0
2014,Denver Nuggets,201404040MEM,3.0
2014,Denver Nuggets,201404060HOU,3.0
2014,Denver Nuggets,201404090DEN,2.0
2014,Denver Nuggets,201404100GSW,3.0
2014,Denver Nuggets,201404120DEN,3.0
2014,Denver Nuggets,201404150LAC,2.0
2014,Denver Nuggets,201404160DEN,3.0
2014,Golden State Warriors,201310300GSW,1.0
2014,Golden State Warriors,201310310LAC,2.0
2014,Golden State Warriors,201311020GSW,3.0
2014,Golden State Warriors,201311040PHI,3.0
2014,Golden State Warriors,201311060MIN,3.0
2014,Golden State Warriors,201311080SAS,3.0
2014,Golden State Warriors,201311090MEM,3.0
2014,Golden State Warriors,201311120GSW,3.0
2014,Golden State Warriors,201311140GSW,2.0
2014,Golden State Warriors,201311160GSW,3.0
2014,Golden State Warriors,201311180UTA,3.0
2014,Golden State Warriors,201311200GSW,3.0
2014,Golden State Warriors,201311220LAL,3.0
2014,Golden State Warriors,201311230GSW,3.0
2014,Golden State Warriors,201311260NOP,3.0
2014,Golden State Warriors,201311270DAL,3.0
2014,Golden State Warriors,201311290OKC,3.0
2014,Golden State Warriors,201312010SAC,3.0
2014,Golden State Warriors,201312030GSW,3.0
2014,Golden State Warriors,201312060HOU,2.0
2014,Golden State Warriors,201312070MEM,3.0
2014,Golden State Warriors,201312090CHA,3.0
2014,Golden State Warriors,201312110GSW,3.0
2014,Golden State Warriors,201312130GSW,3.0
2014,Golden State Warriors,201312150PHO,3.0
2014,Golden State Warriors,201312170GSW,3.0
2014,Golden State Warriors,201312190GSW,3.0
2014,Golden State Warriors,201312210GSW,3.0
2014,Golden State Warriors,201312230DEN,3.0
2014,Golden State Warriors,201312250GSW,3.0
2014,Golden State Warriors,201312270GSW,3.0
2014,Golden State Warriors,201312290CLE,3.0
2014,Golden State Warriors,201312310ORL,3.0
2014,Golden State Warriors,201401020MIA,3.0
2014,Golden State Warriors,201401030ATL,3.0
2014,Golden State Warriors,201401050WAS,3.0
2014,Golden State Warriors,201401070MIL,3.0
2014,Golden State Warriors,201401080BRK,3.0
2014,Golden State Warriors,201401100GSW,3.0
2014,Golden State Warriors,201401150GSW,1.0
2014,Golden State Warriors,201401170OKC,2.0
2014,Golden State Warriors,201401180NOP,3.0
2014,Golden State Warriors,201401200GSW,3.0
2014,Golden State Warriors,201401240GSW,2.0
2014,Golden State Warriors,201401260GSW,2.0
2014,Golden State Warriors,201401280GSW,3.0
2014,Golden State Warriors,201401300GSW,3.0
2014,Golden State Warriors,201401310UTA,3.0
2014,Golden State Warriors,201402040GSW,2.0
2014,Golden State Warriors,201402060GSW,2.0
2014,Golden State Warriors,201402080PHO,3.0
2014,Golden State Warriors,201402100GSW,3.0
2014,Golden State Warriors,201402120GSW,3.0
2014,Golden State Warriors,201402190SAC,1.0
2014,Golden State Warriors,201402200GSW,2.0
2014,Golden State Warriors,201402220GSW,3.0
2014,Golden State Warriors,201402240DET,3.0
2014,Golden State Warriors,201402260CHI,3.0
2014,Golden State Warriors,201402280NYK,3.0
2014,Golden State Warriors,201403020TOR,3.0
2014,Golden State Warriors,201403040IND,3.0
2014,Golden State Warriors,201403050BOS,3.0
2014,Golden State Warriors,201403070GSW,3.0
2014,Golden State Warriors,201403090GSW,3.0
2014,Golden State Warriors,201403110GSW,3.0
2014,Golden State Warriors,201403120LAC,3.0
2014,Golden State Warriors,201403140GSW,3.0
2014,Golden State Warriors,201403160POR,3.0
2014,Golden State Warriors,201403180GSW,3.0
2014,Golden State Warriors,201403200GSW,3.0
2014,Golden State Warriors,201403220GSW,3.0
2014,Golden State Warriors,201403280GSW,1.0
2014,Golden State Warriors,201403300GSW,2.0
2014,Golden State Warriors,201404010DAL,3.0
2014,Golden State Warriors,201404020SAS,3.0
2014,Golden State Warriors,201404040GSW,3.0
2014,Golden State Warriors,201404060GSW,3.0
2014,Golden State Warriors,201404100GSW,2.0
2014,Golden State Warriors,201404110LAL,2.0
2014,Golden State Warriors,201404130POR,3.0
2014,Golden State Warriors,201404140GSW,4.0
2014,Golden State Warriors,201404160DEN,3.0
2014,Golden State Warriors,201404190LAC,2.0
2014,Golden State Warriors,201404210LAC,2.0
2014,Golden State Warriors,201404240GSW,2.0
2014,Golden State Warriors,201404270GSW,2.0
2014,Golden State Warriors,201404290LAC,2.0
2014,Golden State Warriors,201405010GSW,3.0
2014,Golden State Warriors,201405030LAC,3.0
2014,Los Angeles Lakers,201310290LAL,1.0
2014,Los Angeles Lakers,201310300GSW,2.0
2014,Los Angeles Lakers,201311010LAL,3.0
2014,Los Angeles Lakers,201311030LAL,3.0
2014,Los Angeles Lakers,201311050DAL,3.0
2014,Los Angeles Lakers,201311070HOU,3.0
2014,Los Angeles Lakers,201311080NOP,3.0
2014,Los Angeles Lakers,201311100LAL,3.0
2014,Los Angeles Lakers,201311120LAL,3.0
2014,Los Angeles Lakers,201311130DEN,3.0
2014,Los Angeles Lakers,201311150LAL,3.0
2014,Los Angeles Lakers,201311170LAL,3.0
2014,Los Angeles Lakers,201311220LAL,1.0
